review_date,review_title,review_body_text,overall_review_rating,job_title,location,employee_flag,rating_work_life_balance,rating_compensation_benefits,rating_job_security_advancement,rating_management,rating_culture_values,pros_text,cons_text,page_number,start_offset,source_url
23 May 2019,Pressuring,"A very pressuring job. This is my first job after graduating. I haven't got any banking or insurance experience before, so it is really a challenge for me. Everyday i will be pressure by my boss that can lead me to feel very down & not confident at all.",3,Personal Financial Officer,Jalan Ipoh,former,3,3,3,3,3,,,8,140,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=140
19 May 2019,Interesting Internship,I was only doing an internship but it was interesting as the manager and supervisor were helpful and guide throughout the process of assimilating in the workforce. I was able to work autonomously and able to meet client. Understanding how everything works.,5,Intern,Kuala Lumpur,former,4,5,4,5,4,"Friendly environment, helpful",standard hours,8,140,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=140
8 April 2019,Good experience with a good team work foundation,"Working with this bank has develop me to become more organise and self sufficient. It has also made me to prioritize the importance of the task given and to multi task. With the well management and support from the company , it has enable me to work whiles making sure I have time for my family. With a well diverse country, I work alongside with many diversified colleagues and learned about the many cultures we have. The hardest part of my job would be at times due to the multi culture , I would have to put in extra hours during the festive time and working for a Country Head of the Bank , can be demanding at times. The best and most enjoyable part of the job is that I get to experience good food, great friends and fantastic opportunity to travel !",5,Executive Officer,Kuala Lumpur,former,4,4,4,4,5,"Over time pay, Yearly Bonus, Humanity Rights, Medical, Insurance","Long hours, Overload work, Lack of manpower",8,140,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=140
6 April 2019,Helpful colleagues,Challenging duty. Interest rate keep on changing without memo. Selected sales person are given the leads of a potential customet whilst the others are given the recycled leads.,3,Telesales executive,Shah Alam,former,3,3,3,2,2,Free gym,Not transparent about commission,8,140,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=140
4 April 2019,Fun workplace,"Truly a collaborative environment. Great perks, lots of on-site facilities, ie: workout room, meditation room, etc... Catered food and a very well-stocked kitchen. Up to date IT and infrastructure, great training and ramp up. Excellent managers to work with. A positive and inclusive culture.",5,Personal Financial Advisor,Kota Kinabalu,former,5,5,5,5,5,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
21 February 2019,good learning,Got to learn new technologies and learned to interact with clients.Made new friends from different diversities. Learned to be punctual as the bank needed me to be on time for work.,4,Consultant,kuala lumpur,former,0,0,0,0,0,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
18 February 2019,Good environment,"Can work in team, and get to exchange idea and advice from superior. Helping each other no only focusing in the same department but other department also.",4,Telecollector,Kuala Lumpur,former,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
18 February 2019,"Productive,Good Benefits to Staff.",Excellent benefits for staff. We were equipped with knowledge and skills. Everything was very tactical and practical with Maybank. Staff’s benefits are one of the great thing in Maybank. There are a lots of benefits and good quality with Maybank.,5,Executive,Selangor,former,5,5,5,5,5,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
28 January 2019,Good benefits at Maybank,"I love working here as i have served Maybank for the past 6 years and also my first company that i joined straight after my graduation. My post now need me to sit down with my superior at least 2 hours, meeting and brainstorming on how to boost our company profit. My job scope now is Business Development Officer for Foreign Currency Notes. My job area is to review tenancy agreement for Forex Booth and help in generating income for Forex Booth and branches. My scope includes generating new business proposal, writing new business requirement, set up event and business generating new projection proposal.",5,Business Development Officer,Kuala Lumpur,current,2,5,5,1,1,unlimited medical coverage,limited medical coverage for spouse and limited coverage for dental,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
26 January 2019,Huge organisation,"Its a typical GLC company that comprises multi layer management level. Great place to learn and with its structured environment, one with agility may face obstacles.",5,TEAM MANAGER,Kuala Lumpur,former,5,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
22 January 2019,Great place to work for,"Being an intern there was special, guidance given, tasks clearly communicated, support provided, mistakes are pointed out professionally, constant learning and development",4,Intern,Kuala Lumpur,former,4,4,4,4,4,flexible on breaks and lunch,workload,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
19 January 2019,Very energetic working environment.,"Role as CEO to direct, lead and monitor whole company operation towards getting better performance in terms of sales and profitability. The best school to learn about the process of a big company. All experience with Maybank are useful with new chapter in my working life.",5,Present as Business Development Exact,Kuala Lumpur,former,5,5,5,5,5,Less time to family,Gain so much useful experience,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
27 December 2018,Meet great people,Opportunities in meeting great people and great teams but culture aren't pleasant. Shows no mercy and look down on Junior staff. No teamwork promoted.,4,Personal Financial Advisor (Full Time),Kuching,former,4,4,3,4,3,Earn income in fast pace,Bad working culture,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
16 December 2018,Productive and fun workplace.,"- Learning about financial services for example loan, insurance, saving account, etc. - The learning outlines are targeted for the roles in frontline as well as customer facing. - Can work as a part of team and exchange idea among manager and employee.",5,SL1M Trainee,Petaling Jaya,current,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
12 December 2018,Good environment good teamwork,Enjoyed experience of work place working with motivated colleagues. Management and colleagues are so supportive. The hardest part of the job was having to struggle to achieve monthly target with the recycle leads produced by management. There is no work life balance if didn't not achieve target on that month. You will be lectured to hit sales from different embarrassed ways.,3,Sales executive,Malaysia,former,1,3,3,4,5,Good environment and staff benefits,Target target target,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
27 November 2018,Very good company,one of the top bank in south asia. big company that u should fight to work with them. Job opportunities less as they start doing digital banking. Learn a lot from this company,5,CONTRACT STAFF,SENAI,former,5,5,5,5,5,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
25 November 2018,Amazing employer,"Have been working for more than 15 years, was a great experience in various section from processing loan application, marketing, reviewing and monitoring loan portfolio, system administration, customer service for internal and external, including managing business report.",4,Account Officer,Bangsar,former,4,5,4,4,4,Excellent staffs welfare & benefits,Internal management birocracy,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
21 November 2018,poor work culture,as u know maybank give their employee very good benefits but their senior staff are so cocky.rotation shift are boring with less of support.no bonding like u are working alone.mostly workers can stand 2-3months,3,Customer Service Executive,Bukit Jelutong,former,3,5,3,3,2,benefits and salary,poor bonding and support,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
31 October 2018,First experience in Automation Testing,"Despite we learn the new tools by our own, It making me develop myself with pure effort where I'll constantly looking for new resources available via the internet. I must say that the team had successfully delivered the project despite being the ""experiment"" team to use a new open source tool, Katalon, to automate the regression test.",4,Automation Tester,Kuala Lumpur,former,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
30 October 2018,It is an okay place to work at,The fun part comes from the colleagues you work with. Good compensation. Get to meet lots of different people from various places. Need to work alone most of the time.,4,Mortgage Specialist,Malaysia,former,4,3,3,3,3,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
14 October 2018,Teamwork and good environment,What i have learn from there is : - take seriously on our task and try completing the task before deadline -help each other’s - pantual on attendance - Working culture fun - last thing the most im enjoyable at there is management alwyas have a plan for our department go outing,3,Executive,Bangsar kuala lumpur,former,3,3,3,3,3,Free lunch,Office hour,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
11 October 2018,Productive and conducive work place,Excellent company for career growth. Can learn how to managed fraud case and create a wonderful customer experiance and makes them feels great when do any inquiry with Maybank,4,Financial Advisor,Kuala Lumpur,current,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
27 September 2018,Productive,Maybank is a Strong learning and growing platform for juniors. Maybank has good Banking system and is a matured financial industry . The bank innovates and grows continuously. There is a vast career enhance opportunity for employees. Nevertheless the benefits offered to employees are great interms of remuneration and medical. The practice of TIGER values within the bank creates all employees to be committed and have ownership in achieving their milestones,4,Executive Officer,Malaysia,former,4,5,5,4,4,Good benefits,Long hours,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
25 July 2018,Productive and Teamwork working environment,"In my previous company, I have learned to deal with a new environment as it was my first job. For example, dealing with different kind of customer's attitudes, promoting and selling the company's products as well as doing some documentation in the working place. The most enjoying part of the job is able to create a very strong bond between the employees in the office. However, the hardest part of the job is to maintain the target consistently for the company on the daily basis, which means we need to achieve our target at the end of each day.",4,Sales Executive,Kota Kinabalu,former,3,5,5,4,4,Bonuses and Annual Leave,Working pressure,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
29 June 2018,Staff management depends on overall top management.l,"Branch management depends on the harmony of overall higher level supervisor.From BM ,ABM Supervisor ,clerk , messenger everybody have their on role.Teamworks is the most thing should have in all level of staff.",5,"Clerk , Officer (Executive)",MY,former,5,4,4,3,4,"Activity after ofice hour.(internal activity sports darts, )",Leak of communication,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
24 June 2018,Great place to work,"Great place to work, alot of opportunities to learn, empowerment, work life balance. If you are willing to go extra mile, the organisation would do the same in return.",5,"Balance Sheet Management, Senior Executive",kuala lumpur,current,5,5,5,5,5,,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
11 June 2018,Productive and fun workplace,A good place for a new start. Got overtime if want to find some extra money. Surrounded by poitives vibes and experienced officer. Love the working environment.,4,Collection officer,Kuala Lumpur,current,3,2,5,3,0,Overtime rate and annual dinner,No compassionate leave,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
5 June 2018,Good workplace for retirees,"Maybank has a policy of not firing anyone, hence job security is definitely there. However, it's not a good place to build a solid foundation for fresh graduates as it's got a rather rigid and conservative structure.",3,Premier Banker,Kuala Lumpur,former,4,4,4,1,1,Job Security,Not a good place to learn,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
4 June 2018,productive and fun work place,"having a very good experience work place with motivated colleagues. They all are very discipline, trained and hard working. They also very positive, nice, friendly and understanding person. Environment is so supportive. The hardest part of the job is when have to struggle to achieve monthly target with the recycle leads produced by management",5,telemarketing,Kuala Lumpur,former,5,3,4,4,3,flexible lunch time,sometime very pressure,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
2 June 2018,Productive and fun workplace,"The seniors gave a good coaching to perform the work. The culture is fun and all employees are willing to help. Overall, it's a good environment, extensive knowledge base and great opportunities for overseas secondment.",4,Intern,Malaysia,former,4,4,3,4,4,,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
18 May 2018,"Interactive workplace, easy-going colleagues","The people are very easy-going, I can randomly start a conversation in the lift, the coffee-break area etc. Office space is well equipped, and facilities are satisfying.",5,SL1M Trainee (Group Human Capital),Kuala Lumpur,current,5,5,4,4,5,"Gym, clinic, nearby public transport",,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
14 May 2018,Good learning opportunity and growth,"The Bank has always emphasized on talent development. I strongly believe that the Bank provides many avenues into building and growing each person working here, bringing the best out from them.",4,AVP - Tax Manager,Kuala Lumpur,current,4,5,5,5,4,Good benefits,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
3 May 2018,Good opportunity,"Management given a lot of opportunity and training to improved skills both off paper and on paper. This position served positive learning experience,",4,INTERNSHIP,Kuala Lumpur,former,2,3,2,3,4,,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
19 April 2018,Top Malaysia Bank,The bank provide good career opportunity and training platform. Good benefits for those who willing to work hard. I wish to recommend graduate to grab the opportunity to work with Maybank,4,"Team Leader, HR recruitment",Kuala Lumpur,former,3,5,3,2,2,Good benefits & perks,Culture,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
21 March 2018,Productive,frendly working culture grow working experience high benefit and meet expected salary increase practical training and high supervision able to work in various department,5,Sales Executive,"Maybank Auto Finance Centre Juru, Penang",former,5,5,5,5,5,,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
25 February 2018,Excellent Management,The working culture is awesome. The collegue and the manager are very friendly and working as a family. The working place is peaceful and beautiful as well. The allowance is high compare to other.,5,SL1M Trainee,Kuala Lumpur,current,5,5,0,5,5,"High allowance, Good collegue, Awesome Culture",Lot of work,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
5 February 2018,Productive and have more benefits,"Good working environment, working 5 days monday to friday, a lot of benefits such as medical coverage, staff loan, salary increment every year, bonus and etc",5,Processing Officer,Kuala Lumpur,current,4,5,4,4,4,"Benefits, career enhancement",High volume of work,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
18 January 2018,Plenty of opportunity for Career Growth,A lot of opportunity for career growth across different job functions. Warm and friendly colleagues. Perks are great. Opportunities abound to work on huge projects that impact millions of customers nationwide.,4,Solutions Architect,Kuala Lumpur,current,3,3,5,4,3,,,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
14 January 2018,Comfortable and enjoy workplace,Maybank is one of the leading banking in Malaysia with so much benefits that suits the employees needs. The culture and environment are truly enjoy and everybody is just like family.,5,Personal Financial Advisor,Menara Maybank,former,4,5,4,5,5,"Flexible working hours and lunch break, leaves",Too much pressure as we are struggling to always achieve the target,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
8 January 2018,Overall the working environment is good.,5 days week but required to attend to late night or midnight calls. I pickup a lot of technical skill in problem solving. Enhance my communication skill with management and users. Able to mix with people with different culture within the country.,3,System Analyst,Kuala Lumpur,former,3,4,3,3,3,Plenty of opportunities to enhance technical skill.,Difficult to strike balance between family and work life.,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
7 January 2018,Hectic life working in maybank,"Employer not acknowledge the seniors contribution towards the organization. KPI is manipulate by the head. Unfair treatment, favoratism is common in Maybank. The Head moderate down KPIs since they are not her blue eyed staff. In other ways, RACIST.",1,Senior Business Development Executive,Perak,former,1,4,4,1,1,Provides courses,Not allowed to go back early although all work done.,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
16 December 2017,good career advancement,service and target oriented banking and finance company.overall benefit for employees is good in term of medical and loans for staff.have to be able to be transfered within branches and be able to work on long extra working hours as to achive the targets given.,4,officer,George Town,former,3,4,3,3,4,good benefit,strict on targets given and long working hours,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
14 December 2017,Productive Working Enviroment,As we know banking line is the busiest environment. I manage to cope with the environment with supportive Managers and all other staff. This lead to effective and smooth of doing the tasks given.,5,Customer Engagement Team Specialist in Credit Card,Kuala Lumpur,former,5,5,5,5,5,"Lunch treats by managers, training course",No benefit for contract staff,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
13 December 2017,Fun place to start career,"Fun place to start work, as long as you can keep up with the fast pace. There are also lots of team activity to join, provided that you got the release from your management.",4,Customer Service Executive (Inbound),Bukit Jelutong,current,3,5,5,3,3,medical benefit,hard to apply annual leave,10,180,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=180
22 November 2017,A good company to start your career,"I love this company because of the benefits and good salary. However i am not fit this job because of the position given is not up to my par in which I as a staff know where is my strengths and weaknesses. As personal financial advisor, i have to take care investment and insurance domain in which i know that is not my strength. However i am good in other particular products but i was not given the opportunity to try out other position by the management in which the line manager has tried to propose to the management. However I am very delightful to be given 5his opportunity to work with such a giant company as my first job.",5,Personal financial advisor,Matang jaya kuching sarawak,former,3,5,2,2,3,Good benefits,Sales target too high,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
12 November 2017,Not going to work in their sales department,"Target set by the manager was beyond reach for rural area. Also, I was smirk at when they ask me my pointer during the interview for the permanent position. How is that professional?",3,Personal Financial Advisor (SL1M Programme),Negeri Sembilan,former,1,3,2,1,1,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
8 November 2017,fun workplace,The colleagues are very friendly and helpful. The environment is fun and happening. The manager is kind to the staff and very helpful. They are also easy to approach.,4,SL1M Trainee,Jalan Tun Perak Kuala Lumpur,current,4,5,5,4,4,free lunches,stressful and too many work to do everyday,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
24 October 2017,Collection Officer,"Daily basis, will be given a list of customer to do reminder call and consult for the debt repayment. in charge for credit card due payment for less than six months. In charge for Hight net wealth individual. working culture always play with strategy as to persuade people to pay debt. hardest part when festive season just around the corner well total amount collected is lesser. most enjoyable when hit target early and the list to call is reduce.",3,Collection Officer (Contract under JS staffing),Akademi Etiqa Masjed Jamek Kuala Lumpur,former,3,3,3,3,3,motivated when hit target and earn commission,"calling people on daily basis, sometimes the same person call over and over gain",11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
21 October 2017,Fun workplace,Fun workplace with fun colleagues. The staffs and the boss are very friendly. There are many benefits working at Maybank especially the leave and the bonus.,5,SL1M TRAINEE,Kuala Lumpur,current,4,5,4,4,4,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
9 October 2017,Relaxed workplace,"Relaxed workplace where you don't learn much immediately but on the long run can help you understand the whole banking business process. If you are into learning new things fast, then not the right place",3,Technical Lead,Kuala Lumpur,current,4,4,3,2,2,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
1 October 2017,Competitive,Promote financial products to bank customers and must always achieve target given.Must be able yo answer all customers queries and always be prepared to assist any difficulties.,4,Financial Executive,Petaling Jaya,former,4,4,3,4,3,Staff benefits,Target,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
1 October 2017,"Good working environment, A lot lessons learned","Been working for 5 days in a week which is on weekday, i have learned a lot of things in banking line since i get started. Very nice workplace, security in salary and future.",4,Personal Financial Advisor,"Sunway Giza, Kota Damansara, Selangor",former,4,4,5,4,4,Fun environment,"Hectic at times, long work days",11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
19 September 2017,Good workplace,"My ideal working environment is one where there's a good sense of team spirit. A strong work ethic is obviously important but the human side is also important. I enjoy working with people who have a decent sense of humour and who, while they might take their work very seriously, don't necessarily take themselves overly seriously! I like people who are down to earth but who have a dynamic and progressive approach to their work. I really enjoy working as part of a highly committed and professional team",4,Merchant Officer and Event Executive,Kuala Lumpur,former,4,4,3,4,3,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
10 September 2017,Productive and fun workplace,Sometimes it was a hustle and bustle of daily office life but it was a great opportunity to learn new skills and knowledge. The hardest part was when I had to attend anger and fussy customer but that built up my skills and confidence level in customer service. The most enjoyable part of the job was when I got rewarded for my worked by the management.,5,Bank Officer,Sarawak,former,5,5,5,5,5,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
4 September 2017,The best medical benefit among banks,need to be optimistic and willing to bend backwards for all the task given. job is interesting and challenging but work as a great platform for self development and good work attitude ( for fresh graduate). bank core value is held upmost by superior. high integrity is the main focus by all employer.,4,Relationship Manager,Ipoh Perak,former,1,5,4,3,3,"great medical benefit, fixed yearly salary increment",long working hours. need to work on weekend and holidays.,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
28 August 2017,Conducive,"Working environment is great, coworkers are helpful and friendly ""Friendly culture, helpful seniors, good place to learn"" ""Long Working Hours and tight deadlines"" ""Lower-than-average work life balance and lack of transparency for goals and needs""",5,Kuala Lumpur,Kuala Lumpur,former,2,5,3,3,3,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
15 August 2017,Friendly Environment,I have being in Maybank with Friendly Environment and nice colleagues. I have being in Maybank for 7 years with full knowledge and able tomanage all level of people accordingly,5,Personal Financial Advisor,Setapak,current,5,4,4,5,5,Flexible Time,Target,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
9 August 2017,Opportunity to engage with different levels of people,"Opportunity to engage with different levels of people, from as low as internal clerical staff to as high as CEO of the companies or people who are classify as Ultra High Networth clients, to provide them with market updates and financial investment opportunnities.",5,"Private Wealth, High Net Worth",Malaysia,former,5,5,5,5,5,"Being involved in many Socials Channel example ""Maybank Golf Championship Malaysia 2016"", Ferrari and Bentley Car Event, and many more to be mentioned",Work is beyond the regular standard working hours.,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
4 August 2017,Productive,Good place to learn but not as career. Get investment and banking knowledge.More experience on handling customer and more caferul about compliance or Bank Negara Requirements.,4,Sales Executive,Taiping and Kuala Kangsar,former,2,2,3,1,1,Training and unlimited medical card,No increament for sales executive.,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
4 August 2017,Productive work place,Develope skil in handling people. Able to emphathy and giving solution to customer inquiry and request. I enjoy working here eventhough im in shift but i get allowance and travel allowance.,4,Customer Service Executive,Bukit Jelutong,former,5,4,4,4,2,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
21 July 2017,I enjoy and have fun in working place,I enjoy the work.Sometimes feel stress.I learn how to work in groups.The management ok wit me.I enjoy benefits like medical and holiday offer. I learn the time value.,5,Sales excutive,Kuala Lumpur,former,3,5,5,3,5,Free tea time,Short break,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
8 July 2017,Busy,My day to day job is busy as well as challenging in meeting the time and SLA requirement of the organisation. I enjoy meeting with meeting and solving them with their issues daily.,4,Credit Control,Malaysia,former,4,4,4,4,3,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
29 June 2017,Working hour flexible,Guide customer to apply loan Always share market info with colleagues Customer will appreciate my hard work when getting their home loan A healthy working environment,4,Mortgage consultant,Jalan tun perak,former,4,5,4,3,4,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
6 June 2017,Fun Place,It was a good fun place. Malaysia's biggest bank gave huge opportunities to learn. Work culture was a bit autocratic but they wanted fresh graduates to learn.,4,Global Management Apprentice,Malaysia,former,4,5,4,4,4,,,11,200,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=200
30 May 2017,Fun workplace,I lerned how to communicate with difficult customers. The most enjoyable part of job is working with different races of people. I learn many things about theit cultures.,4,Customer exprience assistance,Kapar,former,4,4,4,4,4,Free lunches,Healthcare,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
24 May 2017,Well known bank,Super employer. Very accommodating to its employees. So many benefits. Flexible. A lot of perks. Can participate in many volunteer works (ie. as part of corporate social responsiblity),5,Customer Service,Kuala Lumpur,former,5,5,5,4,4,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
18 May 2017,Productivity and energetic team and workplace,"- passionate and energetic team with the leader - learned how to communicate well with customer as well as with colleagues - hardest part at first to accept rejection from client , but after certain period of experience, learned to adapt and response it",5,Sales executive,Kuantan,former,4,4,4,4,5,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
15 May 2017,"i can learn more about management,humanising and well known","learns lots of knowledge and you will be trained by profesional. The opportunities the group provides are only as good as the desire and commitment to achieve what is possible. You will have to take the initiative and be proactive to learn and grow. You must show that hunger, a desire for success, and be committed to achieving your goals, in tandem with achieving Maybank’s.",5,financial executive,Seremban,former,4,5,4,5,4,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
20 April 2017,simple job,One of the popular fast food restaurants in the world..free lunch..happy to serving the people eating the foods..halal's job....teamwork..simple job..,4,destpatch,menara maybank Kuala Lumpur,former,3,4,3,5,5,free lunches,don't know what to say,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
18 April 2017,Top bank in Malaysia with good work life balance,"Within 4 years working in Maybank i realized that Maybank have a very good organizational culture. TIGER aspiration in Maybank are Teamwork,Integrity,Growth,Excellence and Efficiency and Relationship Building To be the top bank in Malaysia,Maybank is very committed in investing in the human spirit.",5,Amex Telesales Executive,Dataran Maybank Bangsar,former,5,3,3,3,4,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
16 April 2017,Fun workplace,"It was fun workplace with great colleagues, but the job is quite stress and challenging. However, the company gave good compensation and benefits to its employees.",4,Customer Service Executive,Kuala Lumpur,former,2,5,4,4,4,Benefits,"Short Breaks, Management",12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
12 April 2017,Well briefed,"Jobs are well brief and everything for and easy daily use like surau, kitchen are available in the building, office worker are friendly jobs culture are very satisfied",5,Key In data,"Kuala Lumpur, MY",former,4,4,5,5,5,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
24 March 2017,Fun work place & the friendly management,"I learned many things from the small to the complex one. Love the workplace culture very much besides the managements are very friendly. The hardest one when you need to rectify others early mistake when you are the last person who need to face it. But for me, its teach you many skills & techniques to handle it. It teach you for not to make mistake first that will burden others one day. Overall, I really miss my last job because i have many friends who are so helping & bosses like my own family.",5,1) Executive,Shah Alam,former,5,5,5,5,5,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
1 March 2017,Fun evironment working place and team work,I had learned how to work on a team... I have to work on office hours..... The management in maybank is awesome... The only hardest part is I had to end the contract..,5,IT Executive,MALAYSIA,former,5,3,5,5,5,,,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
22 February 2017,Productive and teamwork oriented,there are many ad-hock task. need to process document from customer urgently. receiving more than 100 documents from customer every day. the management of the company is good. the hardest is need to complete the document urgently. most enjoyable experience is can learn many things at that department.,4,SL1M TRAINEE,Kuala Lumpur,former,4,4,4,3,3,friends,healthcare,12,220,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=220
