review_date,review_title,review_body_text,overall_review_rating,job_title,location,employee_flag,rating_work_life_balance,rating_compensation_benefits,rating_job_security_advancement,rating_management,rating_culture_values,pros_text,cons_text,page_number,start_offset,source_url
14 May 2018,productive and fun workplace with free breakfast and high tea,"'- only at the first moment when i'm involved with contact centre. i have learn a lot how to solve and handling fussy customer and how to control my patience.even the management just ok but i love the culture at the contact centre. the hardest part of the job when handling fussy customer. for its quite challenging. however i really like it because it teach me a lot so that i can give more good services to the customer. last but not least , the enjoyable part of the job when a lot of my customer give me a good compliment and i am so happy for them.",4,Contact Centre Consultant,Kuala Lumpur,former,3,3,5,3,3,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
21 April 2018,Productive and Fun,The day at work is very nature with overall on the other person work in weekday. I learned many thing in my previous in term of the discipline and need to be careful on what we do in working. Systematic on management is the one of key point on becoming successful company.,5,SL1M Apprentice Trainee,Kuala Lumpur,current,5,5,5,5,5,Good colleague,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
20 April 2018,Pin drop silent working place,Not a happy working environment. There are more grouping culture in this department. Cant get things done immediately even is urgent matter. I became demotivated to continue my target since mostly not willing to help.,3,Marketing Executive,Kuala Lumpur,former,3,5,4,4,2,medical,office culture,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
8 April 2018,Good Company,'-High Performance Working Culture -High comm if you are committed to your sales target and KPI -Must be able to well handel your work stress management -,4,anonymously,Kajang,former,4,4,4,4,4,good comm and challenging working environment,n/a,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
8 April 2018,answering call,good benefit like salary and insentif. the culture also good but lacking in term of the smoothness of the system and procedure available. the hardest part is too keep up with the new terms that we learnt through answering call from customer and dealing with their emotional respond.,3,Inbound Call centre agent,Bangsar,former,4,4,3,3,4,,short break.,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
5 April 2018,Good and strong company,"If I have a chances to join this company for permanent jobs or position, I feel very thankful and glad because CIMB is the great company to work with.",5,SL1M TRAINEE,Glenmarie Industrial Park,current,5,4,5,4,5,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
2 April 2018,Great working environment.,"Its been an honour for me, given this opportunity to work with cimb bank.. 😍😍. As a personal financial consultant, i learn so many great things in very exciting different ways of selling and promoting products to clients. The products offer to puclic is affordable and acceptable in the market. In incentive wise, I believe, cimb provides the best payout among other banks. Thanks cimb! I grown up so quick and happy to be as cimbians!",5,Sales executive,Keningau,current,5,5,5,5,5,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
27 March 2018,Fun work place with good friends.,Fun work place with good friends and willing to give hand when needed. Always help each others. My managers encourage me and help me find solutions to problems as a team. He also encourage me to grow and welcome my feedback and ideas. I am treated as an important member of the team.,4,Executive Officer,Kuala Lumpur,current,3,3,4,4,4,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
26 March 2018,Productive and fun environment,This company is okay but Im still young and need to gain more experience especially in my related degree field. I have been working here for almost 5 years and its time for me to make a move for my future,4,Customer Service Representative,Usj9,current,4,4,4,4,4,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
26 March 2018,Fun workplace,"Best place to work in terms of cultural, management, paying and benefits. A good benefit received in terms of medical, hospitalization where can covered to all your family members",5,Assistant sales manager,Setiawangsa,former,5,5,5,4,4,Fun workplace,Poor leadership,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
19 March 2018,no worklife balance,"CIMB's ethos is reflected in its promise to enable the dreams, ambitions and aspirations of all of our customers. Through our product and service solutions, digital innovations, extensive network and world-class advice, we advance the peoples, businesses and corporations of the ASEAN region towards their goals and enable them to move forward toward their true potentia",2,"Data Entry, photocopying",Malaysia,former,2,1,2,2,2,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
12 February 2018,Great learning curve,"It provides a great learning curve for a junior to progress in the career. It is a very demanding job but fun to learn. However, compensation might be depending on the department and it might not be too rewarding for certain departments.",4,M&A Associate,Kuala Lumpur,current,3,4,3,4,3,,,10,180,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=180
24 January 2018,Productive and fun,"I like to work at Cimb because as a customer service executive at preferred call center its teachs me to be patience, active listening, responsible and empathy.",4,Customer Service Executive,Kuala Lumpur,former,3,5,4,3,3,"Staff benefits such loan, medical",Short break. Finish work a wee hours eg 12am and shift,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
22 January 2018,Good environment and Services,Working with the company are very simple and everyday goes by with good. What i learned from the company are the marketing skills and how to communicate with people. The management are good and the culture there also good. The hardest part is when we have to go outside and meet the customer very far away from the office and i am very enjoyed working with the company meeting with cool and supportive co-workers.,3,FINANCIAL ADVISOR,Kuala Lumpur,former,3,3,3,3,3,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
9 January 2018,Tired and need to extra working hours,Need to stayback without allowance. Saturday also working day without allowance. Dont have life balance. Am not enjoy with the environment. The manager didnt appreciate staff.,4,Sales executive,Titiwangsa,former,2,2,3,2,2,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
4 January 2018,Fun and enjoy work place,Everyday work Working with senior and manage branch Good management team Fun and enjoy work place Difficult to get leave on weekend Great opportunity to join one of a largest bank in malaysia,5,Sales Executive,"taman daya, johor bahru",former,3,4,4,4,5,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
28 December 2017,A boring workplace with repeating routine tasks,Lack of planning in providing training to newbies. Senior staffs are not willing to teach junior staffs. Boring workplace and would not work again for this company.,1,Intern,Malaysia,former,1,1,3,1,1,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
20 December 2017,Pantry,"Nice working environment, much more benefit like free vacation with ticket and hotel. So much free gift from the company, gathering like lunch and dining.",5,PERSONAL FINANCIAL CONSULTANT,Sandakan,former,5,5,5,5,5,Pantry with refrigerator and oven,Medical card,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
19 December 2017,good,"This is my job experiens with marketing, It's a big experiens in my life knowing bisness and stock market for invesment. Very establish company and have the best product for people.",3,Consultant,Wangsa Maju,former,3,3,0,3,3,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
13 December 2017,morning spirit,Morning spirit required the workers play some fun games in order to make the employee start the job with smile and happy.The games would take 5-10 minutes to complete the games. The games will held 3 times per week which is one of the employee need create the games for the morning spirit. I believe a productive work would be achieve when the employee is in good mood.,3,Negotiator,Kuala Lumpur,former,3,4,3,3,4,happy mood,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
9 December 2017,Good environment,"Good staff and good environment. Easy to ask somethings if don't know how to do the job given. All the staff is friendly, good character. The staff also take care of each other",5,Officer,Plaza pantai,current,5,5,5,5,5,Free parking,Health care,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
7 December 2017,Office Hours,Typical day at work are i have doing sales for 11am until 10pm. Learned : A tips of how to attract customer to apply with our products. Management : Working hours from 11am until 10pm Workplace culture : Positive and harmony Hardest part of the job : When in a daily no one want to apply with me. Most enjoyable part of the job : Sales Manager sporting and cheerful.,4,Personal Financial Advisor,Shah Alam,former,3,5,4,4,4,healthcare,no life,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
5 December 2017,Positive culture,Everyday need to do sales and marketing Knowledge of the product with skills of sales very important to sales people Part of the staff not given full cooperation so it hard to me to do sales and to close deal,4,FINANCIAL SERVICE CONSULTANT,JALAN DATO BANDAR TUNGGAL SEREMBAN,former,5,5,5,5,5,Excellent benefit,Stressfull,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
1 December 2017,Productive and good working environment,CIMB bank has given a platform for me to learn and experience customer service job once finished my studies.. The reason I want to leave this job because it is already more than 4 years working in this company.. It is a right time for me to find and learn new skills to enhance my career..,5,CUSTOMER SERVICE OFFICER,Wilayah persekutuan,current,3,3,4,3,3,No night shift,Benefits,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
14 November 2017,Java Developer,"• To Specialize and enhance my skills in Java and J2EE related technologies • To work in a challenging and rewarding work environment and contribute to the best of my ability, significantly to the growth of a progressive company • 7 Years of experience in Java and J2EE Technologies • Excellent development skills using J2SE, J2EE, SPRING, STRUTS, SERVLET, JSP, Restful Web Services, Ionic Frame Work, My SQL, Microsoft SQL, Postgres SQL and Oracle. • Extensive Object Oriented Development (OOP/OOD) experience • Good working knowledge on application development and maintenance life cycle process",5,Senior Engineer,Bukit Damansara,current,4,4,4,4,4,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
8 November 2017,Productive to serving the customer and assisting them on any inquiry,"The job area are most on serving the customer and helping them to decide the best product which they can get from the bank. From this job, I have sharpen my negotiation and selling skills especially selling the insurance product and helping customer to choose the best credit card suits to their own needs.",4,Financial Service Consultant,Kota Kinabalu,former,4,4,3,3,3,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
3 November 2017,A good training ground for learning new skills as CIMB is one of the leading banks in innovating financial products.,"A fun place to work at should you enjoy a fast paced work environment and are able to multitask at all times. Since financial products are evolving the readiness to perform the work in the absence of automation is inevitable, however, the challenges faced at work is the most enjoyable part of the job as you are given a full hand to take the lead to handle and complete the job within the given timeline with 101% accuracy.",4,Manager,Petaling Jaya,former,3,3,4,3,4,Good benefits,Long working hours at peak months,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
31 October 2017,Fun workplace,"Good team work and good environment workplace Do the work under pressure,unless if have are problem must discuss or follow up with client or executive.",5,Officer,Kuala Lumpur,former,4,4,4,4,4,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
30 October 2017,It is productive and fun working at CIMB,"CIMB is an innovative bank and is one of the largest bank in Malaysia. The company cares for both their clients and staff, that balance attracted many people to join and invest with them.",5,Mutual Fund Agent,Kuala Lumpur,former,5,0,0,5,5,"Flexible hours, good pay, and provide many self enrichment programs.",No benefits.,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
13 October 2017,productive and fun culture in CIMB,CIMB is a workplace that help their employees to build their career with fun and productive environment. The hardest part of the job is limitation to access some data in the system as I am a contract staff. The most enjoyable part of the job is having a good friend around us with positive vibes as well as helpful in everything.,5,Officer,Malaysia,current,5,5,5,5,5,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
3 October 2017,Redemption officer,This is the company previously known as southern bank and later was bought by Cimb group of companies. After a year of joining the company my unit has changed to i-cimb and I became a permanent officer,5,Contract officer,Kuala Lumpur,former,5,5,5,5,5,Free medical card for employee and families,No overtime,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
2 October 2017,Best working place,"I have started working at cimb bank as a teller. I have learned a lot when I working there since 2007 until I left the bank. The hardest part is I need to make sure that every year, I must achieve my kpi and also help my team to achieve branch kpi as well. The most enjoyable part of the job is I love to meet customer when I have appointed to be at customer service. Every single day when I was at customer service department, I have learn how to handle customer complain, I need to handle all related to customers inquiry regarding the banks product and also I need to open account for new customer. The reason I have left the bank because of I took mss offering by the bank on july 2015.",5,TELLER/CUSTOMER SERVICE REPRESENTATIVE,"SRI RAMBAI, BUKIT MERTAJAM",former,5,5,5,5,5,,,11,200,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=200
27 September 2017,Opportunities for employee growth and development,"I worked for almost 8 years at CIMB Bank and was treated very well both at the corporate and department level. The company acknowledged my hard work by promoting me up several levels. The management has been supportive on changes for improvements, colleagues are friendly and nice as well. This company offer rewards goal completion, create a career path and always promote continues learning.",4,Assistant Vice President (Training Manager),"Kuala Lumpur, Malaysia",former,4,4,5,4,4,Given opportunity to work with different pillars of business.,Work-life balance can be compromised sometimes,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
21 September 2017,Easy to engage Software,"So far the software hasn't gotten me a response yet, but i am confident that this program will work. It is easy to use and user friendly. Overall, I recommend this program me to future users who are seeking an easy and convenient way of Navigating.",5,Ambassador,Kuala Lumpur,former,0,0,0,0,0,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
7 September 2017,Enjoy,I enjoy working at cimb bank because paid well beside the environment very nice and the worker is very friendly. Beside that i also allowed to do overtime,5,Customer Service Officer,Kuala Lumpur,former,5,5,5,5,5,Allowance & short break,None,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
5 September 2017,Good start for experience,"Cimb bank is a good place to start our career as it offers a lot of benefits to the staff. The working environment is indeed challenging , but we gain many experience along the way. It teaches us to work under pressure and able to multitask.",3,Customer Service Officer,"Kuching, Sarawak",former,3,3,3,3,3,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
14 August 2017,Great Collegues,Awesome place to work for fresh graduates looking for vital experience to enhance their professionalism in the industry. No jobs is easy. Mentally you must be strong on a daily basis. Having a strong character and high confidence in yourself is very important for you to survive your everyday working life.,4,Customer Service Officer,Johor Bahru,former,4,4,3,3,4,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
5 August 2017,Good environment,"'-do marketing for govement personal loan -follow bank negara rule -need to do sale product for koperasi -solving problems , handling and negotiating with various type of custumer -need to acchive target to get a good kpi",5,Sale executive,Kuala Lumpur,current,5,5,5,5,5,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
4 August 2017,Fun,"Cimb is a good place for me to gain experience. I got very precious experience such as handling customer service, secure files and document, selling skills and experience in banking. 😁",4,Financial Services Consultant,Pandan Indah,former,4,3,4,3,2,Training,Handle misselling complaints and cancellation from previous staff.,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
31 July 2017,Comfortable and fun workplace,"I am satiesfied work at CIMB Bank Berhad even as SLIM trainee.From that period i have learned and gain more knowledge through system and procedure about banking which i never expected before.In addition, during training i have learned more about negotiator(collection department)by performing collection dunning to customers via negotiating with defaulters and also provide necessary advice to assist customer in making payment or restructuring their payment scheme.",4,Negotiator(collection department),Kuala Lumpur,former,4,4,4,4,4,Co-workers friendly,Work on weekend,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
26 July 2017,Malaysian culture company,Day-to-day routine work and too many papare works. High turn around make the work more harder due to change of management team. Malaysian Malay culture company.,2,Assistant Vice President,Selangor,current,2,2,2,2,2,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
21 July 2017,Vibrant and Well Organised,"Review and prepare the training content and teaching aids. Effective Training is to set an objective and apply the right methods to convey the message. Management is have far view what is feasible to achieve in a year and set a target and timeline, participate,monitor and motivate through out the year. Our work place culture is be fair and caring also reasoning and forcing the way out. Caught in unexpected situations, such as equipment not functioning and participants out of control. Fun in learning.",4,Business Development Executive. (Trainer),Kuala Lumpur,former,3,4,4,4,3,Well paid,Long working hours,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
20 July 2017,good place to develop confident in public speaking.,"normal working day. I've learn a lot in developing my customer servicing skills. the hardest part of the job is to cross sell credit cards, loans and other banking products. the most enjoyable part is I'm able to create a lot of friends / networking.",4,Customer Service Representative / Teller,Kuala Lumpur,former,2,2,3,2,2,salary credit early every month.,risk of cash shortage.,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
30 June 2017,Good compensation if you are productive,Benefits are good if you're performed. Support from management is not that good. Look for good support from colleagues. Learn fast and can start to enjoy the company benefits.,2,Branch manager,Kuala Lumpur,former,2,4,2,2,3,Benefits,Support,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
21 June 2017,A priceless experience,"Overall the training provided are related to the work, the training centre is also nice and comfortable. In term of job scope is very specific. The colleagues and management are very supportive and helpful",4,FINANCIAL SERVICE CONSULTANT,Kuching,current,3,4,3,3,3,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
13 June 2017,Indeed,Job those dream to work in bank. Boss is part of our trasformation actually. Guidance of boss can make us work in happy mode everyday. Unlucky my department closed in penang. So i got no way than taking my mss.,5,Officer,Penang,former,5,5,5,5,5,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
12 June 2017,professional and energizing environment,Love the positive working environment and the team members are so nice even they are in higher position. The guidance and work exposure are so helpful and motivated me to learn more about new things,4,"data entry, etc",Kuala Lumpur,former,4,4,4,4,4,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
8 June 2017,a typical day at work,"On Monday I begin by going over the list from the previous week, setting priorities. I review the progress of existing projects, then check the calendar to refresh my memory on the upcoming week. I like to meet with my staff early, mid and late week to discuss priorities, check progress, and then prepare for the following week. I want to make sure, as much as possible, that we can all dedicate to tasks that move projects forward, so I make habits out of organizational tasks for speed.”",4,Data Entry Cleansing Clerk,Kuala Lumpur,former,4,4,4,4,4,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
1 June 2017,good learning,Good learning technically team can learn more while working in CIMB bank and good remuneration theyb can provide good team members .Management is not that much feasable,3,Technical lead,yes,current,0,0,0,0,0,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
30 May 2017,Productive,Company's management and additional benefits provided were excellent. Working hours still acceptable. Fun to work under banking line and have to face different kinds of customers daily.,5,PERSONAL FINANCIAL CONSULTANT (PFC),Malaysia,former,3,4,4,4,4,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
26 May 2017,great work environment,I enjoyed this job as it fitted in with my age and career aspirations at that time. I had great colleagues and I learned a lot of things. Each day was a challenge and I found myself enjoying my job. My salary on the first month was 10k which was a wonderful surprise. I never thought that I could excel in sales but this was a breakthrough.,4,Telesales,PJ,former,4,4,4,0,4,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
13 May 2017,productive,i've learned about the bank management how to attend customer very productive and fun the hardest part is how to handle customer the most enjoyable part is all the staff are supportive,3,servic ambassador,"cheras, Kuala Lumpur",current,2,3,3,3,3,,,12,220,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=220
10 May 2017,Fun Workplace Pool Table,"Call Centre based doing outbound calls. Having large pantry. Provide activity for staff such as outdoor activity, team building, occasional event and more.",4,Negotiator,Kuala Lumpur,former,3,4,4,3,3,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
25 April 2017,Working in cimb,it was very adventures. each day i learn something new. their work culture is more to team work as we all work hand in hand helping each other to succeed,5,Personal Financial Consultant,Malaysia,former,5,5,5,5,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
25 April 2017,overall ok,CIMB is a overall good place to work at - enjoyed my time in CIMB although it wasnt long. They are willing to invest time and money in training their newly hired staff,1,Relationship Manager,bangsar south,former,0,0,0,0,0,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
16 April 2017,must improve the productivity,"When i was in Cimb Bank ,I have learned more related to customer service jobs.Because everyday i am received a called from different type of customer,And i have to solve their problem without anger and patient.Management wise is good .work place culture also good and the hardest part of the job is can,t promise with the customer.once promise we have to settle the problem until the customer is happy.the most enjoyable part of the job is we have good understanding with working clicks and feel happy once get any compliment calls from customer.",1,Customer Service Officer For Singapore Customer,Damansara,former,2,2,3,1,2,No,call systerm,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
13 April 2017,productive and fun workplace,learn more self motiveted management everything okay workplace culture : good hardest part of the job : call customer to provided insurance the most part : environment is good,5,Telemarketing Consultant,"Kuala Lumpur, MY",former,5,5,5,5,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
8 April 2017,Productive and fun work environment,Fun working environment. Surround with supportive people arround me. I easy learn transaction by work at this place but the working days fall on weekends and public holidays all.,5,Collection Officer (Negotiator),Kuala Lumpur,former,4,5,4,5,4,Supportive Environment,Working hours is not worth the salary,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
2 April 2017,Challenging working experience that gives job's satisfaction.,CIMB is applying High Performance Culture working environment but compensated with good rewards. This is one of the best working places for those who like to take challenge.,4,Relationship Manager,Kuala Lumpur,former,3,4,5,4,4,Good reward and medical benefit,Risk to be transferred to places that we do not favor.,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
2 April 2017,High productive Organization,This is the place that every youngster has to work in to find their expertise for the later day. Can get so many knowledge and have good management. Workplace culture is very good.,4,"Case Officer, Customer Resolution Unit",Kuala Lumpur,former,4,4,4,4,4,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
13 March 2017,best work culture,i like to meet with the customer and assist them to solve their banking problem and cross sell the bank products to them after that then we did service after sales,4,Sales Executive,Lahad Datu,current,4,4,4,4,4,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
28 February 2017,Interesting Job Scope,I love to learn new things and always attracted to finance related jobs. This makes me choose banking field and CIMB is well organized management with wonderful teammates to work with . This place makes me learn new and interesting things about working environment and handling issues.,5,Retail Product Executive (Backend Executive),Kuala Lumpur,former,5,2,5,5,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
27 February 2017,joyful with all helpful staffs,I was exposed to banking industry as early as January 1991. I was fond to join them due to joyful environment. Among staff we were cooperating each other. We worked as a team and all problems were solved easily.,5,Customer Service Officer,Port Dickson,former,5,5,5,5,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
24 February 2017,Good organization,Good organization to work in terms of working environment. management and job culture is good. Workplace and also working culture is easily adaptable,4,Customer Service Executive,Kuala Lumpur,former,4,4,4,4,4,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
17 February 2017,Productive and challenging,"'- challenge patient to entertain customer - new product knowledge, new system, new environment - great - team work handle by superrior - facing irritate customer - get compliments once success to assist customer to end.",5,Executive Customer Service Representative,Malaysia,former,5,5,5,5,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
14 February 2017,Productive,"Positive Outlook I have been working at CIMB IBB full-time (More than 5 years) Pros Good leadership, good benefits Cons workplace culture",4,Assistant Manager,Kuala Lumpur,current,4,3,4,3,3,Free Lunches,Healthcare,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
12 February 2017,Fun yet challenging,I gained a lot of new knowledge and skills here in CIMB because of their existing customers and the products they're offering to the customer is also quite good and attractive.,3,Personal Financial Consultant,Shah Alam,current,3,2,3,3,3,Good environment,Poor healthcare benefits,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
6 February 2017,It was an good experience and it was great learning how to dealing with customers.,Many problems will arise as customers will be needing immediate solve for their issue. Talking in a good manner to deal with many type of customers will be taught and it was a fun experience,5,Customer Service Executive,Kuala Lumpur,former,4,3,3,3,5,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
2 February 2017,Positive environment,"The job and the work are interesting, challenging and rewarding. It's exciting to be part of a company that fills a void in the marketplace. Upper management here understands the regular worker and strives to make our work and family lives work together. I like what I do.",3,Assistant Sales Manager,Kuala Lumpur,current,4,4,3,4,5,Award,Medical & Healthcare,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
22 January 2017,No work life balance,No work life balance due to everyday we must to do overtime until until 8.30 pm or 9pm and also we need to come to the office on weekends or public holidays. Its depends on company goal. And sometimes i felt difficult to take on leave.,2,Negotiator,Kuala Lumpur,former,1,1,2,2,1,,Politics environment,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
18 January 2017,Productive with happy environment,'-Happy environment -Keep on working together -Help each other to achieve target -Must achieve the target every month to get maximum commision -Have a boss that really understand you,5,TELEMARKETING SALES,MENARA ATLAS KUALA LUMPUR,former,5,5,5,5,5,Medical card for family,Shorts break,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
17 January 2017,Good place to gain experience,Salary was not on par with the job carried out. Bonus was good. Promotion was slow. Good team but culture acoss the boad needs improving.,3,Assistant Manager,Malaysia,former,4,3,3,3,3,,,13,240,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=240
12 January 2017,"Challenging, meet new people with different needs","Everyday is a new day, new needs, new sales target. You learned every single day but with your friends, your co-workers beside you even the hardest part of the job like facing complains of system failure etc you still can smile and laugh together.",3,CLERICAL,Setia Alam,former,2,3,3,3,3,Challenge your ability,Stress of overwork and sales,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
6 January 2017,A good place to start career,"The place where i started my career,i was given lots knowledges here ,the only drawback was salary was less ,difficult to survive in a big city with the given salary.",3,Analyst Programmer,Kuala Lumpur,former,3,2,3,3,3,,,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
3 January 2017,Work oriented workplace,Focus on generating income for company and ecouragements are given to boost sales. People are friendly and helpful. KPI and incentives are based on sales figure.,3,Personal Financial Consultant,Petaling Jaya,former,2,2,2,3,2,,,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
2 January 2017,Overall Good,It was a good experience working as an intern there in spite the slow progress on my work ID. The colleagues were nice and friendly although they are much elder than me.,4,Internship,Kuala Lumpur,former,4,4,4,4,4,Gym Facilities,,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
15 December 2016,Productive and fun with friendly seniors.,"It was a good environment to working for the company. My seniors were guide me until I can worked with low supervision. My main function were sales and marketing. I was exposed to various backgrounds of citizens, either local or foreigner. It was good for me to develop my soft skills.",5,Customer Service Representative,Kuala Lumpur,former,4,4,4,4,4,,,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
15 December 2016,I'm Happy Working Here,"My favorite parts of my job included the ability to work independently (trust from employers) & the people I worked with. It’s great to work with people that care about their company and doing a good job. It’s hard to find that environment today because so many people just don’t care about honesty, hard work & integrity. Nice Boss.. Nice Friends.. Nice Environment.. Enjoy Working with My Team..",4,Senior Executive,Kuala Lumpur,current,4,4,4,4,4,Family working enviroment,I already expert doing my work,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
6 December 2016,Productive,Keep focused on long term goals. Always look for ways for personal improvements. Resourceful. Strive for perfection and excellence,5,Officer,Kuala Lumpur,former,4,4,4,4,5,,,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
1 December 2016,Helpful colleagues & understanding clients,Sharing the benefits of investing in mutual funds with the public was fun. They happy with the investment returns & my colleagues helps me sharing too with my beloved clients when am not able doing presentations due on limited knowledge which that was when the first time I joining the company.,3,Wealth Advisors,Kuala lumpur,former,3,2,2,2,3,Mingling with positive people,Working till late at night,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
13 November 2016,Limited room Advancement,"Despite bad time, management should work together and motivate to improve productivity which is lacking. Room for advancement is limited asmanagement do mot want yo take risk.",3,internal auditor,Kuala Lumpur,current,2,2,2,3,3,Being recognised,Chance to explore different audits limited,14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
10 November 2016,A good place to gain experience,"Dealing with a lot of people that has different characters and personalities made me learn a lot about my job. For example, the way I respond to this person may make him/her think I give a good service but the same technique would not work for another person. Thus, I have to constantly observe the customers and entertain to their enquires in the ways that would make them feel good about my service and make them feel they came to search for answers, they got their answers.",4,Customer Service Officer,"Batu Berendam, Melaka",former,3,4,3,3,3,Friendly co-workers,"Short breaks, Sales target",14,260,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=260
